"No.","Time","Source","Destination","Protocol","Signal","Delta time","Information","Source manufacturer","Source model","Source type","Wlan SSID","Data rate Mbit/sec","Device name","Device type","New Column"
"11371","16:38:35.369323","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","0.000389","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11372","16:38:35.375526","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.006203","Probe Response","","","","Pince2","1","","",""
"11373","16:38:35.377155","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001629","Probe Response","","","","Pince2","1","","",""
"11374","16:38:38.903842","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-77 dBm","3.526687","Probe Response","","","","Emikroszkop","1","","",""
"11375","16:38:38.926118","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-75 dBm","0.022276","Probe Response","","","","Emikroszkop","1","","",""
"11376","16:38:41.917464","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","2.991346","Probe Request","","","","","1","","",""
"11377","16:38:41.918114","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.000650","Probe Request","","","","","1","","",""
"11378","16:38:41.919678","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-75 dBm","0.001564","Probe Response","","","","Emikroszkop","1","","",""
"11379","16:38:41.923785","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.004107","Probe Response","","","","Pince2","1","","",""
"11380","16:38:41.925117","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-93 dBm","0.001332","Probe Response","","","","Pince2","1","","",""
"11381","16:38:41.926433","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.001316","Probe Response","","","","Pince2","1","","",""
"11382","16:38:41.927767","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.001334","Probe Response","","","","Pince2","1","","",""
"11383","16:38:41.929174","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.001407","Probe Response","","","","Pince2","1","","",""
"11384","16:38:41.985188","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-75 dBm","0.056014","Probe Response","","","","Emikroszkop","1","","",""
"11385","16:38:41.986759","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-77 dBm","0.001571","Probe Response","","","","Emikroszkop","1","","",""
"11386","16:38:46.193110","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-75 dBm","4.206351","Probe Response","","","","Emikroszkop","1","","",""
"11387","16:38:46.214205","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-77 dBm","0.021095","Probe Response","","","","Emikroszkop","1","","",""
"11388","16:38:54.686662","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","8.472457","Probe Request","","","","Internet","1","","",""
"11389","16:38:54.707082","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.020420","Probe Request","","","","Internet","1","","",""
"11390","16:38:56.196298","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","1.489216","Probe Request","","","","","1","","",""
"11391","16:38:56.198415","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-77 dBm","0.002117","Probe Response","","","","Emikroszkop","1","","",""
"11392","16:38:56.200024","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.001609","Probe Response","","","","Pince2","1","","",""
"11393","16:38:56.218216","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.018192","Probe Request","","","","","1","","",""
"11394","16:38:56.220341","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-77 dBm","0.002125","Probe Response","","","","Emikroszkop","1","","",""
"11395","16:38:56.221655","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.001314","Probe Response","","","","Pince2","1","","",""
"11396","16:38:56.245304","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.023649","Probe Response","","","","Pince2","1","","",""
"11397","16:38:56.246696","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.001392","Probe Response","","","","Pince2","1","","",""
"11398","16:38:56.248091","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-87 dBm","0.001395","Probe Response","","","","Pince2","1","","",""
"11399","16:38:56.249548","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001457","Probe Response","","","","Pince2","1","","",""
"11400","16:38:56.355147","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.105599","Probe Response","","","","Pince2","1","","",""
"11401","16:38:56.357798","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.002651","Probe Response","","","","Pince2","1","","",""
"11402","16:38:56.359256","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001458","Probe Response","","","","Pince2","1","","",""
"11403","16:38:56.369638","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","0.010382","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11404","16:38:56.370068","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","0.000430","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11405","16:38:56.371709","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001641","Probe Response","","","","Emikroszkop","1","","",""
"11406","16:38:56.373616","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001907","Probe Response","","","","Emikroszkop","1","","",""
"11407","16:39:01.223944","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","4.850328","Probe Request","","","","","1","","",""
"11408","16:39:01.226030","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-75 dBm","0.002086","Probe Response","","","","Emikroszkop","1","","",""
"11409","16:39:01.246034","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.020004","Probe Request","","","","","1","","",""
"11410","16:39:01.248113","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-75 dBm","0.002079","Probe Response","","","","Emikroszkop","1","","",""
"11411","16:39:01.270926","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.022813","Probe Response","","","","Pince2","1","","",""
"11412","16:39:01.272295","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001369","Probe Response","","","","Pince2","1","","",""
"11413","16:39:01.273592","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.001297","Probe Response","","","","Pince2","1","","",""
"11414","16:39:01.294353","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.020761","Probe Response","","","","Pince2","1","","",""
"11415","16:39:01.378345","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-87 dBm","0.083992","Probe Response","","","","Pince2","1","","",""
"11416","16:39:01.379673","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.001328","Probe Response","","","","Pince2","1","","",""
"11417","16:39:01.380966","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.001293","Probe Response","","","","Pince2","1","","",""
"11418","16:39:01.382340","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.001374","Probe Response","","","","Pince2","1","","",""
"11419","16:39:01.400422","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.018082","Probe Response","","","","Pince2","1","","",""
"11420","16:39:01.401769","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.001347","Probe Response","","","","Pince2","1","","",""
"11421","16:39:01.403184","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-87 dBm","0.001415","Probe Response","","","","Pince2","1","","",""
"11422","16:39:01.404522","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001338","Probe Response","","","","Pince2","1","","",""
"11423","16:39:06.770975","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","5.366453","Probe Request","","","","","1","","",""
"11424","16:39:06.774424","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.003449","Probe Response","","","","Pince2","1","","",""
"11425","16:39:06.775816","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001392","Probe Response","","","","Pince2","1","","",""
"11426","16:39:06.777190","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001374","Probe Response","","","","Pince2","1","","",""
"11427","16:39:06.793602","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.016412","Probe Request","","","","","1","","",""
"11428","16:39:06.795680","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-77 dBm","0.002078","Probe Response","","","","Emikroszkop","1","","",""
"11429","16:39:06.797103","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001423","Probe Response","","","","Pince2","1","","",""
"11430","16:39:06.798432","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001329","Probe Response","","","","Pince2","1","","",""
"11431","16:39:06.799855","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.001423","Probe Response","","","","Pince2","1","","",""
"11432","16:39:11.968899","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","5.169044","Probe Request","","","","","1","","",""
"11433","16:39:11.973674","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.004775","Probe Response","","","","Pince2","1","","",""
"11434","16:39:11.974923","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.001249","Probe Response","","","","Pince2","1","","",""
"11435","16:39:11.991928","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.017005","Probe Request","","","","","1","","",""
"11436","16:39:11.994029","b0:48:7a:e7:fe:3e","08:ee:8b:6c:0e:6f","802.11","-75 dBm","0.002101","Probe Response","","","","Emikroszkop","1","","",""
"11437","16:39:11.995395","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001366","Probe Response","","","","Pince2","1","","",""
"11438","16:39:11.996859","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.001464","Probe Response","","","","Pince2","1","","",""
"11439","16:39:11.998193","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.001334","Probe Response","","","","Pince2","1","","",""
"11440","16:39:12.017914","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.019721","Probe Response","","","","Pince2","1","","",""
"11441","16:39:12.019243","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001329","Probe Response","","","","Pince2","1","","",""
"11442","16:39:12.020614","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.001371","Probe Response","","","","Pince2","1","","",""
"11443","16:39:12.021946","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-95 dBm","0.001332","Probe Response","","","","Pince2","1","","",""
"11444","16:39:12.040130","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-89 dBm","0.018184","Probe Response","","","","Pince2","1","","",""
"11445","16:39:12.041536","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001406","Probe Response","","","","Pince2","1","","",""
"11446","16:39:12.042910","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-91 dBm","0.001374","Probe Response","","","","Pince2","1","","",""
"11447","16:39:12.044339","18:a6:f7:c5:62:80","08:ee:8b:6c:0e:6f","802.11","-93 dBm","0.001429","Probe Response","","","","Pince2","1","","",""
"11448","16:39:17.368822","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","5.324483","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11449","16:39:17.369360","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","0.000538","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11450","16:39:17.370958","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001598","Probe Response","","","","Emikroszkop","1","","",""
"11451","16:39:17.377412","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.006454","Probe Response","","","","Pince2","1","","",""
"11452","16:39:21.206949","b0:19:c6:23:c1:1e","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","3.829537","Probe Request","","","","Internet","1","","",""
"11453","16:39:21.223786","b0:19:c6:23:c1:1e","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.016837","Probe Request","","","","Internet","1","","",""
"11454","16:39:24.649188","b0:19:c6:23:c1:1e","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","3.425402","Probe Request","","","","Internet","1","","",""
"11455","16:39:24.659425","b0:19:c6:23:c1:1e","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.010237","Probe Request","","","","Internet","1","","",""
"11456","16:39:34.587288","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","9.927863","Probe Request","","","","","1","","",""
"11457","16:39:34.608153","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.020865","Probe Request","","","","","1","","",""
"11458","16:39:36.203927","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","1.595774","Probe Request","","","","Internet","1","","",""
"11459","16:39:36.222337","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.018410","Probe Request","","","","Internet","1","","",""
"11460","16:39:38.358768","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","2.136431","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11461","16:39:38.359182","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","0.000414","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11462","16:39:38.360876","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001694","Probe Response","","","","Emikroszkop","1","","",""
"11463","16:39:38.362783","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-77 dBm","0.001907","Probe Response","","","","Emikroszkop","1","","",""
"11464","16:39:38.364373","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001590","Probe Response","","","","Pince2","1","","",""
"11465","16:39:38.367973","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.003600","Probe Response","","","","Pince2","1","","",""
"11466","16:39:39.616415","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","1.248442","Probe Request","","","","","1","","",""
"11467","16:39:39.638398","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.021983","Probe Request","","","","","1","","",""
"11468","16:39:42.967628","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","3.329230","Probe Request","","","","","1","","",""
"11469","16:39:43.015121","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-77 dBm","0.047493","Probe Response","","","","Emikroszkop","1","","",""
"11470","16:39:43.017747","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.002626","Probe Response","","","","Pince2","1","","",""
"11471","16:39:43.019110","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.001363","Probe Response","","","","Pince2","1","","",""
"11472","16:39:43.020394","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.001284","Probe Response","","","","Pince2","1","","",""
"11473","16:39:43.021770","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-91 dBm","0.001376","Probe Response","","","","Pince2","1","","",""
"11474","16:39:45.025590","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","2.003820","Probe Request","","","","","1","","",""
"11475","16:39:45.047013","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.021423","Probe Request","","","","","1","","",""
"11476","16:39:49.151929","08:ee:8b:6c:0e:6f","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","4.104916","Probe Request","","","","Internet","1","","",""
"11477","16:39:58.696893","b8:27:eb:10:4c:b1","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","9.544964","Probe Request","","","","","1","","",""
"11478","16:39:58.698695","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001802","Probe Response","","","","Pince2","1","","",""
"11479","16:39:58.700086","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.001391","Probe Response","","","","Pince2","1","","",""
"11480","16:39:58.703999","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-91 dBm","0.003913","Probe Response","","","","Pince2","1","","",""
"11481","16:39:58.716961","b8:27:eb:10:4c:b1","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.012962","Probe Request","","","","","1","","",""
"11482","16:39:58.718743","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-89 dBm","0.001782","Probe Response","","","","Pince2","1","","",""
"11483","16:39:58.720060","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-93 dBm","0.001317","Probe Response","","","","Pince2","1","","",""
"11484","16:39:58.721493","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-93 dBm","0.001433","Probe Response","","","","Pince2","1","","",""
"11485","16:39:58.722790","18:a6:f7:c5:62:80","b8:27:eb:10:4c:b1","802.11","-89 dBm","0.001297","Probe Response","","","","Pince2","1","","",""
"11486","16:39:59.476613","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-67 dBm","0.753823","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11487","16:39:59.477142","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-67 dBm","0.000529","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11488","16:39:59.478747","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001605","Probe Response","","","","Emikroszkop","1","","",""
"11489","16:39:59.480651","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001904","Probe Response","","","","Emikroszkop","1","","",""
"11490","16:39:59.482522","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-91 dBm","0.001871","Probe Response","","","","Pince2","1","","",""
"11491","16:39:59.484128","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-87 dBm","0.001606","Probe Response","","","","Pince2","1","","",""
"11492","16:40:04.367394","b0:48:7a:e7:fe:3e","e0:e6:2e:5b:9e:3c","802.11","-75 dBm","4.883266","Probe Response","","","","Emikroszkop","1","","",""
"11493","16:40:17.981395","50:04:b8:70:2a:0c","ff:ff:ff:ff:ff:ff","802.11","-63 dBm","13.614001","Probe Request","","","","","1","","",""
"11494","16:40:17.983696","b0:48:7a:e7:fe:3e","50:04:b8:70:2a:0c","802.11","-77 dBm","0.002301","Probe Response","","","","Emikroszkop","1","","",""
"11495","16:40:17.985862","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-93 dBm","0.002166","Probe Response","","","","Pince2","1","","",""
"11496","16:40:18.002844","50:04:b8:70:2a:0c","ff:ff:ff:ff:ff:ff","802.11","-61 dBm","0.016982","Probe Request","","","","","1","","",""
"11497","16:40:18.006617","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-93 dBm","0.003773","Probe Response","","","","Pince2","1","","",""
"11498","16:40:18.025647","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-89 dBm","0.019030","Probe Response","","","","Pince2","1","","",""
"11499","16:40:18.028347","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-91 dBm","0.002700","Probe Response","","","","Pince2","1","","",""
"11500","16:40:18.046654","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-89 dBm","0.018307","Probe Response","","","","Pince2","1","","",""
"11501","16:40:18.047984","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-91 dBm","0.001330","Probe Response","","","","Pince2","1","","",""
"11502","16:40:18.049293","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-89 dBm","0.001309","Probe Response","","","","Pince2","1","","",""
"11503","16:40:18.070362","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-93 dBm","0.021069","Probe Response","","","","Pince2","1","","",""
"11504","16:40:18.071692","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-93 dBm","0.001330","Probe Response","","","","Pince2","1","","",""
"11505","16:40:18.088677","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-89 dBm","0.016985","Probe Response","","","","Pince2","1","","",""
"11506","16:40:18.091474","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-91 dBm","0.002797","Probe Response","","","","Pince2","1","","",""
"11507","16:40:18.092802","18:a6:f7:c5:62:80","50:04:b8:70:2a:0c","802.11","-93 dBm","0.001328","Probe Response","","","","Pince2","1","","",""
"11508","16:40:20.418565","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-53 dBm","2.325763","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11509","16:40:20.419000","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-55 dBm","0.000435","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11510","16:40:20.420736","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001736","Probe Response","","","","Emikroszkop","1","","",""
"11511","16:40:20.424447","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.003711","Probe Response","","","","Pince2","1","","",""
"11512","16:40:20.426040","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-89 dBm","0.001593","Probe Response","","","","Pince2","1","","",""
"11513","16:40:21.528681","b0:19:c6:23:c1:1e","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","1.102641","Probe Request","","","","Internet","1","","",""
"11514","16:40:33.432273","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-69 dBm","11.903592","Probe Request","","","","","1","","",""
"11515","16:40:33.443012","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.010739","Probe Response","","","","Pince2","1","","",""
"11516","16:40:33.472369","bc:a5:8b:3a:d7:d2","ff:ff:ff:ff:ff:ff","802.11","-71 dBm","0.029357","Probe Request","","","","","1","","",""
"11517","16:40:33.477283","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.004914","Probe Response","","","","Pince2","1","","",""
"11518","16:40:33.516864","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.039581","Probe Response","","","","Pince2","1","","",""
"11519","16:40:33.520213","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.003349","Probe Response","","","","Pince2","1","","",""
"11520","16:40:33.521624","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.001411","Probe Response","","","","Pince2","1","","",""
"11521","16:40:33.522984","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-93 dBm","0.001360","Probe Response","","","","Pince2","1","","",""
"11522","16:40:33.557370","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-89 dBm","0.034386","Probe Response","","","","Pince2","1","","",""
"11523","16:40:33.644837","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-91 dBm","0.087467","Probe Response","","","","Pince2","1","","",""
"11524","16:40:33.646236","18:a6:f7:c5:62:80","bc:a5:8b:3a:d7:d2","802.11","-95 dBm","0.001399","Probe Response","","","","Pince2","1","","",""
"11525","16:40:34.427009","08:f4:ab:36:bc:5e","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.780773","Probe Request","","","","Internet","1","","",""
"11526","16:40:34.428179","08:f4:ab:36:bc:5e","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.001170","Probe Request","","","","Internet","1","","",""
"11527","16:40:42.368520","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","7.940341","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11528","16:40:42.369007","d4:28:d5:c7:2f:01","ff:ff:ff:ff:ff:ff","802.11","-57 dBm","0.000487","Probe Request","TCL","Orange-Rise52","Telephone","","6","Orange-Rise52","Smartphone - dual mode",""
"11529","16:40:42.370669","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001662","Probe Response","","","","Emikroszkop","1","","",""
"11530","16:40:42.372570","b0:48:7a:e7:fe:3e","d4:28:d5:c7:2f:01","802.11","-75 dBm","0.001901","Probe Response","","","","Emikroszkop","1","","",""
"11531","16:40:42.374295","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001725","Probe Response","","","","Pince2","1","","",""
"11532","16:40:42.375895","18:a6:f7:c5:62:80","d4:28:d5:c7:2f:01","802.11","-93 dBm","0.001600","Probe Response","","","","Pince2","1","","",""
"11533","16:40:43.146627","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.770732","Probe Request","","","","","1","","",""
"11534","16:40:43.147239","20:72:0d:39:01:94","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.000612","Probe Request","","","","","1","","",""
"11535","16:40:43.148799","b0:48:7a:e7:fe:3e","20:72:0d:39:01:94","802.11","-75 dBm","0.001560","Probe Response","","","","Emikroszkop","1","","",""
"11536","16:40:43.152777","18:a6:f7:c5:62:80","20:72:0d:39:01:94","802.11","-89 dBm","0.003978","Probe Response","","","","Pince2","1","","",""
