"No.","Time","Source","Destination","Protocol","Signal","Delta time","Information","Source manufacturer","Source model","Source type","Wlan SSID","Data rate Mbit/sec","Device name","Device type"
"20367","12:34:01.657699","2c:59:8a:73:55:ca","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.012547","Probe Request","","","","","1","",""
"20368","12:34:02.181586","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.523887","Probe Request","","","","","1","",""
"20369","12:34:02.198025","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.016439","Probe Request","","","","","1","",""
"20370","12:34:02.834454","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.636429","Probe Request","","","","Internet","1","",""
"20371","12:34:02.854768","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.020314","Probe Request","","","","Internet","1","",""
"20372","12:34:03.129389","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.274621","Probe Request","","","","Internet","1","",""
"20373","12:34:03.439469","00:15:fa:d8:bb:00","da:a1:19:c7:87:ac","802.11","-77 dBm","0.310080","Probe Response","","","","Internet","1","",""
"20374","12:34:03.510308","da:a1:19:c7:87:ac","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.070839","Probe Request","","","","","1","",""
"20375","12:34:03.611864","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.101556","Probe Request","","","","Internet","1","",""
"20376","12:34:03.629872","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.018008","Probe Request","","","","Internet","1","",""
"20377","12:34:03.714008","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.084136","Probe Request","","","","Internet","1","",""
"20378","12:34:04.578938","da:a1:19:dd:e6:9e","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.864930","Probe Request","","","","","1","",""
"20379","12:34:04.592151","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.013213","Probe Request","","","","Internet","1","",""
"20380","12:34:04.603277","da:a1:19:dd:e6:9e","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.011126","Probe Request","","","","","1","",""
"20381","12:34:04.610983","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.007706","Probe Request","","","","Internet","1","",""
"20382","12:34:05.032372","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-75 dBm","0.421389","Probe Response","","","","Internet","1","",""
"20383","12:34:05.124869","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-91 dBm","0.092497","Probe Response","","","","Internet","1","",""
"20384","12:34:05.447715","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-75 dBm","0.322846","Probe Response","","","","Internet","1","",""
"20385","12:34:05.456068","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-75 dBm","0.008353","Probe Response","","","","Internet","1","",""
"20386","12:34:05.624925","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.168857","Probe Request","","","","","1","",""
"20387","12:34:05.625893","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.000968","Probe Request","","","","","1","",""
"20388","12:34:05.632268","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.006375","Probe Request","","","","","1","",""
"20389","12:34:06.410561","00:15:fa:d8:bb:00","34:2d:0d:40:e3:0f","802.11","-77 dBm","0.778293","Probe Response","","","","Internet","1","",""
"20390","12:34:06.422525","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-75 dBm","0.011964","Probe Response","","","","Internet","1","",""
"20391","12:34:07.701872","34:2d:0d:40:e3:0f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","1.279347","Probe Request","","","","Internet","1","",""
"20392","12:34:07.721694","34:2d:0d:40:e3:0f","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.019822","Probe Request","","","","Internet","1","",""
"20393","12:34:08.773634","00:15:fa:d8:bb:00","da:a1:19:c5:31:91","802.11","-75 dBm","1.051940","Probe Response","","","","Internet","1","",""
"20394","12:34:08.782460","00:15:fa:d8:bb:00","da:a1:19:c5:31:91","802.11","-75 dBm","0.008826","Probe Response","","","","Internet","1","",""
"20395","12:34:08.839507","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-75 dBm","0.057047","Probe Response","","","","Internet","1","",""
"20396","12:34:08.846522","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-75 dBm","0.007015","Probe Response","","","","Internet","1","",""
"20397","12:34:08.865890","da:a1:19:c5:31:91","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.019368","Probe Request","","","","","1","",""
"20398","12:34:08.890993","da:a1:19:c5:31:91","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.025103","Probe Request","","","","","1","",""
"20399","12:34:09.060374","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.169381","Probe Request","","","","","1","",""
"20400","12:34:09.062908","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","0.002534","Probe Request","","","","","1","",""
"20401","12:34:09.504215","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-77 dBm","0.441307","Probe Response","","","","Internet","1","",""
"20402","12:34:10.101490","ec:10:7b:8a:fe:04","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.597275","Probe Request","","","","","1","",""
"20403","12:34:10.131320","ec:10:7b:8a:fe:04","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.029830","Probe Request","","","","","1","",""
"20404","12:34:11.275738","34:2d:0d:40:e3:0f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","1.144418","Probe Request","","","","Internet","1","",""
"20405","12:34:11.296741","34:2d:0d:40:e3:0f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.021003","Probe Request","","","","Internet","1","",""
"20406","12:34:11.948595","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-75 dBm","0.651854","Probe Response","","","","Internet","1","",""
"20407","12:34:12.339983","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-77 dBm","0.391388","Probe Response","","","","Internet","1","",""
"20408","12:34:12.570462","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.230479","Probe Request","","","","","1","",""
"20409","12:34:12.572165","00:15:fa:d8:bb:00","80:2b:f9:3b:cf:63","802.11","-75 dBm","0.001703","Probe Response","","","","Internet","1","",""
"20410","12:34:12.573106","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.000941","Probe Request","","","","","1","",""
"20411","12:34:12.585520","80:2b:f9:3b:cf:63","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.012414","Probe Request","","","","","1","",""
"20412","12:34:13.077562","e4:e4:ab:18:a4:4b","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.492042","Probe Request","","","","Internet","1","",""
"20413","12:34:14.653723","00:15:fa:d8:bb:00","e6:10:2c:52:2d:f7","802.11","-75 dBm","1.576161","Probe Response","","","","Internet","1","",""
"20414","12:34:14.858204","e6:10:2c:52:2d:f7","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.204481","Probe Request","","","","","1","",""
"20415","12:34:15.384046","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.525842","Probe Request","","","","Internet","1","",""
"20416","12:34:15.407920","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.023874","Probe Request","","","","Internet","1","",""
"20417","12:34:15.409441","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-75 dBm","0.001521","Probe Response","","","","Internet","1","",""
"20418","12:34:16.156948","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-75 dBm","0.747507","Probe Response","","","","Internet","1","",""
"20419","12:34:19.144074","00:15:fa:d8:bb:00","6c:f3:73:0b:7e:71","802.11","-77 dBm","2.987126","Probe Response","","","","Internet","1","",""
"20420","12:34:22.964563","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","3.820489","Probe Request","","","","Internet","1","",""
"20421","12:34:22.979761","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.015198","Probe Request","","","","Internet","1","",""
"20422","12:34:25.484148","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","2.504387","Probe Request","","","","Internet","1","",""
"20423","12:34:25.567672","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.083524","Probe Request","","","","Internet","1","",""
"20424","12:34:25.588129","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.020457","Probe Request","","","","Internet","1","",""
"20425","12:34:25.591499","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-77 dBm","0.003370","Probe Response","","","","Internet","1","",""
"20426","12:34:28.385999","00:15:fa:d8:bb:00","58:c5:cb:7c:67:21","802.11","-75 dBm","2.794500","Probe Response","","","","Internet","1","",""
"20427","12:34:28.617108","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.231109","Probe Request","","","","Internet","1","",""
"20428","12:34:28.753092","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.135984","Probe Request","","","","Internet","1","",""
"20429","12:34:28.777861","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.024769","Probe Request","","","","Internet","1","",""
"20430","12:34:28.804336","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.026475","Probe Request","","","","Internet","1","",""
"20431","12:34:28.892180","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.087844","Probe Request","","","","Internet","1","",""
"20432","12:34:28.901943","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.009763","Probe Request","","","","Internet","1","",""
"20433","12:34:29.277484","da:a1:19:01:85:98","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.375541","Probe Request","","","","","1","",""
"20434","12:34:29.300321","da:a1:19:01:85:98","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.022837","Probe Request","","","","","1","",""
"20435","12:34:29.475113","da:a1:19:62:9c:03","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.174792","Probe Request","","","","","1","",""
"20436","12:34:29.727029","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-77 dBm","0.251916","Probe Response","","","","Internet","1","",""
"20437","12:34:29.764593","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.037564","Probe Request","","","","","1","",""
"20438","12:34:29.767993","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-77 dBm","0.003400","Probe Response","","","","Internet","1","",""
"20439","12:34:29.788083","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.020090","Probe Request","","","","","1","",""
"20440","12:34:29.798042","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.009959","Probe Request","","","","","1","",""
"20441","12:34:29.799594","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-77 dBm","0.001552","Probe Response","","","","Internet","1","",""
"20442","12:34:32.009295","00:15:fa:d8:bb:00","04:56:04:f4:f1:80","802.11","-75 dBm","2.209701","Probe Response","","","","Internet","1","",""
"20443","12:34:32.232965","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.223670","Probe Request","","","","Internet","6","",""
"20444","12:34:32.250919","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.017954","Probe Request","","","","Internet","1","",""
"20445","12:34:32.260322","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.009403","Probe Request","","","","Internet","1","",""
"20446","12:34:32.265902","00:15:fa:d8:bb:00","04:56:04:f4:f1:80","802.11","-77 dBm","0.005580","Probe Response","","","","Internet","1","",""
"20447","12:34:32.279919","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.014017","Probe Request","","","","Internet","1","",""
"20448","12:34:32.285054","00:24:d7:7e:24:24","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.005135","Probe Request","","","","","1","",""
"20449","12:34:32.796827","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.511773","Probe Request","","","","Internet","1","",""
"20450","12:34:33.353708","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.556881","Probe Request","","","","Internet","1","",""
"20451","12:34:33.355400","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-75 dBm","0.001692","Probe Response","","","","Internet","1","",""
"20452","12:34:33.368015","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.012615","Probe Request","","","","Internet","6","",""
"20453","12:34:34.066428","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-75 dBm","0.698413","Probe Response","","","","Internet","1","",""
"20454","12:34:34.184797","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.118369","Probe Request","","","","Internet","1","",""
"20455","12:34:34.431657","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.246860","Probe Request","","","","Internet","1","",""
"20456","12:34:34.437485","00:15:fa:d8:bb:00","70:4d:7b:43:01:06","802.11","-77 dBm","0.005828","Probe Response","","","","Internet","1","",""
"20457","12:34:36.969995","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","2.532510","Probe Request","","","","Internet","1","",""
"20458","12:34:36.990442","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.020447","Probe Request","","","","Internet","1","",""
"20459","12:34:37.084660","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.094218","Probe Request","","","","Internet","1","",""
"20460","12:34:38.780302","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","1.695642","Probe Request","","","","Internet","1","",""
"20461","12:34:38.802045","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.021743","Probe Request","","","","Internet","1","",""
"20462","12:34:38.830094","00:15:fa:d8:bb:00","4c:66:41:f5:80:bd","802.11","-75 dBm","0.028049","Probe Response","","","","Internet","1","",""
"20463","12:34:42.185270","da:a1:19:01:06:d8","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","3.355176","Probe Request","","","","","1","",""
"20464","12:34:42.925724","da:a1:19:49:bf:03","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.740454","Probe Request","","","","","1","",""
"20465","12:34:43.722984","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.797260","Probe Request","","","","","1","",""
"20466","12:34:43.743142","58:c5:cb:7c:67:21","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.020158","Probe Request","","","","","1","",""
"20467","12:34:43.849726","00:15:fa:d8:bb:00","58:c5:cb:7c:67:21","802.11","-77 dBm","0.106584","Probe Response","","","","Internet","1","",""
"20468","12:34:45.482346","70:4d:7b:43:01:06","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","1.632620","Probe Request","","","","Internet","1","",""
"20469","12:34:46.333673","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.851327","Probe Request","","","","Internet","1","",""
"20470","12:34:47.923524","da:a1:19:01:85:98","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","1.589851","Probe Request","","","","","1","",""
"20471","12:34:47.944166","da:a1:19:01:85:98","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.020642","Probe Request","","","","","1","",""
"20472","12:34:49.631603","a0:10:81:36:b1:42","ff:ff:ff:ff:ff:ff","802.11","-95 dBm","1.687437","Probe Request","","","","Internet","1","",""
"20473","12:34:50.052527","da:a1:19:49:01:0f","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.420924","Probe Request","","","","","1","",""
"20474","12:34:50.458479","00:15:fa:d8:bb:00","40:83:1d:3a:66:98","802.11","-79 dBm","0.405952","Probe Response","","","","Internet","1","",""
"20475","12:34:50.690983","00:15:fa:d8:bb:00","40:83:1d:3a:66:98","802.11","-79 dBm","0.232504","Probe Response","","","","Internet","1","",""
"20476","12:34:50.720915","00:15:fa:d8:bb:00","40:83:1d:3a:66:98","802.11","-79 dBm","0.029932","Probe Response","","","","Internet","1","",""
"20477","12:34:51.016365","da:a1:19:65:97:a2","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.295450","Probe Request","","","","","1","",""
"20478","12:34:51.098546","00:15:fa:d8:bb:00","40:83:1d:3a:66:98","802.11","-79 dBm","0.082181","Probe Response","","","","Internet","1","",""
"20479","12:34:51.116838","00:15:fa:d8:bb:00","40:83:1d:3a:66:98","802.11","-77 dBm","0.018292","Probe Response","","","","Internet","1","",""
"20480","12:34:51.127034","00:15:fa:d8:bb:00","40:83:1d:3a:66:98","802.11","-77 dBm","0.010196","Probe Response","","","","Internet","1","",""
"20481","12:34:51.590075","da:a1:19:61:94:94","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.463041","Probe Request","","","","","1","",""
"20482","12:34:51.997475","da:a1:19:7c:f1:89","ff:ff:ff:ff:ff:ff","802.11","-81 dBm","0.407400","Probe Request","","","","","1","",""
"20483","12:34:52.044746","00:15:fa:d8:bb:00","04:56:04:f4:f1:80","802.11","-75 dBm","0.047271","Probe Response","","","","Internet","1","",""
"20484","12:34:52.235172","00:15:fa:d8:bb:00","04:56:04:f4:f1:80","802.11","-75 dBm","0.190426","Probe Response","","","","Internet","1","",""
"20485","12:34:52.419804","04:56:04:f4:f1:80","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.184632","Probe Request","ALLVIEW","X3_Soul_PLUS","Telephone","","1","X3_Soul_PLUS","Smartphone - dual mode"
"20486","12:34:52.421757","04:56:04:f4:f1:80","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.001953","Probe Request","ALLVIEW","X3_Soul_PLUS","Telephone","","1","X3_Soul_PLUS","Smartphone - dual mode"
"20487","12:34:52.854704","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.432947","Probe Request","","","","","1","",""
"20488","12:34:52.856227","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-73 dBm","0.001523","Probe Response","","","","Internet","1","",""
"20489","12:34:52.875831","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.019604","Probe Request","","","","","1","",""
"20490","12:34:53.629674","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-79 dBm","0.753843","Probe Response","","","","Internet","1","",""
"20491","12:34:53.732430","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-83 dBm","0.102756","Probe Response","","","","Internet","1","",""
"20492","12:34:55.292486","da:a1:19:fd:17:2d","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","1.560056","Probe Request","","","","","1","",""
"20493","12:34:55.688989","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.396503","Probe Request","","","","Internet","1","",""
"20494","12:34:55.801831","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-77 dBm","0.112842","Probe Response","","","","Internet","1","",""
"20495","12:34:55.817774","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-77 dBm","0.015943","Probe Response","","","","Internet","1","",""
"20496","12:34:55.834087","00:15:fa:d8:bb:00","02:77:78:36:8b:58","802.11","-77 dBm","0.016313","Probe Response","","","","Internet","1","",""
"20497","12:34:55.862986","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-77 dBm","0.028899","Probe Response","","","","Internet","1","",""
"20498","12:34:55.959143","02:77:78:36:8b:58","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.096157","Probe Request","","","","","1","",""
"20499","12:34:56.042298","00:15:fa:d8:bb:00","02:77:78:36:8b:58","802.11","-79 dBm","0.083155","Probe Response","","","","Internet","1","",""
"20500","12:34:56.762865","4c:66:41:f5:80:bd","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.720567","Probe Request","","","","","1","",""
"20501","12:34:58.887517","20:54:76:87:b4:7f","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","2.124652","Probe Request","","","","Internet","1","",""
"20502","12:34:59.539073","00:15:fa:d8:bb:00","e8:50:8b:2c:61:34","802.11","-75 dBm","0.651556","Probe Response","","","","Internet","1","",""
"20503","12:34:59.580665","00:15:fa:d8:bb:00","e8:50:8b:2c:61:34","802.11","-75 dBm","0.041592","Probe Response","","","","Internet","1","",""
"20504","12:34:59.655941","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-75 dBm","0.075276","Probe Response","","","","Internet","1","",""
"20505","12:34:59.677813","00:15:fa:d8:bb:00","20:54:76:87:b4:7f","802.11","-77 dBm","0.021872","Probe Response","","","","Internet","1","",""
"20506","12:35:00.186927","00:15:fa:d8:bb:00","4c:66:41:f5:80:bd","802.11","-77 dBm","0.509114","Probe Response","","","","Internet","1","",""
"20507","12:35:00.571919","04:d6:aa:41:67:fe","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.384992","Probe Request","","","","","1","",""
"20508","12:35:00.591768","04:d6:aa:41:67:fe","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.019849","Probe Request","","","","","1","",""
"20509","12:35:03.103821","00:15:fa:d8:bb:00","e8:50:8b:2c:61:34","802.11","-75 dBm","2.512053","Probe Response","","","","Internet","1","",""
"20510","12:35:03.185709","00:15:fa:d8:bb:00","e8:50:8b:2c:61:34","802.11","-75 dBm","0.081888","Probe Response","","","","Internet","1","",""
"20511","12:35:03.349302","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.163593","Probe Request","","","","wifihostovska6","1","",""
"20512","12:35:03.350451","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.001149","Probe Request","","","","","1","",""
"20513","12:35:03.387604","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-89 dBm","0.037153","Probe Request","","","","Tanar","1","",""
"20514","12:35:03.390282","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.002678","Probe Request","","","","","1","",""
"20515","12:35:04.023595","00:15:fa:d8:bb:00","da:a1:19:67:55:09","802.11","-77 dBm","0.633313","Probe Response","","","","Internet","1","",""
"20516","12:35:04.161090","da:a1:19:67:55:09","ff:ff:ff:ff:ff:ff","802.11","-93 dBm","0.137495","Probe Request","","","","Internet","6","",""
"20517","12:35:04.191987","00:15:fa:d8:bb:00","da:a1:19:67:55:09","802.11","-75 dBm","0.030897","Probe Response","","","","Internet","1","",""
"20518","12:35:05.052900","0c:8f:ff:29:b2:f7","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.860913","Probe Request","","","","","1","",""
"20519","12:35:05.465331","2c:59:8a:61:8c:6a","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.412431","Probe Request","","","","","1","",""
"20520","12:35:05.479310","2c:59:8a:61:8c:6a","ff:ff:ff:ff:ff:ff","802.11","-91 dBm","0.013979","Probe Request","","","","","1","",""
"20521","12:35:05.733692","00:15:fa:d8:bb:00","a0:28:ed:6b:7c:c7","802.11","-77 dBm","0.254382","Probe Response","","","","Internet","1","",""
"20522","12:35:05.894585","00:15:fa:d8:bb:00","a0:28:ed:6b:7c:c7","802.11","-77 dBm","0.160893","Probe Response","","","","Internet","1","",""
"20523","12:35:05.968444","00:15:fa:d8:bb:00","a0:28:ed:6b:7c:c7","802.11","-75 dBm","0.073859","Probe Response","","","","Internet","1","",""
"20524","12:35:06.016677","00:17:5a:10:2b:70","da:a1:19:5b:e9:e5","802.11","-91 dBm","0.048233","Probe Response","","","","Internet","1","",""
"20525","12:35:06.056007","00:15:fa:d8:bb:00","a0:28:ed:6b:7c:c7","802.11","-75 dBm","0.039330","Probe Response","","","","Internet","1","",""
"20526","12:35:06.145277","00:15:fa:d8:bb:00","da:a1:19:9e:f5:f1","802.11","-75 dBm","0.089270","Probe Response","","","","Internet","1","",""
"20527","12:35:06.182862","da:a1:19:90:8c:88","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.037585","Probe Request","","","","DIGI_8dd088","1","",""
"20528","12:35:06.183525","da:a1:19:90:8c:88","ff:ff:ff:ff:ff:ff","802.11","-87 dBm","0.000663","Probe Request","","","","","1","",""
"20529","12:35:06.273299","da:a1:19:c2:e2:de","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.089774","Probe Request","","","","DIGI_8dd088","1","",""
"20530","12:35:06.273881","da:a1:19:c2:e2:de","ff:ff:ff:ff:ff:ff","802.11","-75 dBm","0.000582","Probe Request","","","","","1","",""
"20531","12:35:06.310380","da:a1:19:c2:e2:de","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.036499","Probe Request","","","","","6","",""
"20532","12:35:06.509924","00:15:fa:d8:bb:00","e8:50:8b:2c:61:34","802.11","-79 dBm","0.199544","Probe Response","","","","Internet","1","",""
"20533","12:35:06.595924","00:15:fa:d8:bb:00","e8:50:8b:2c:61:34","802.11","-75 dBm","0.086000","Probe Response","","","","Internet","1","",""
"20534","12:35:06.838634","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.242710","Probe Request","","","","Tanar","1","",""
"20535","12:35:06.840318","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-77 dBm","0.001684","Probe Request","","","","wifihostovska6","1","",""
"20536","12:35:06.841536","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-79 dBm","0.001218","Probe Request","","","","","1","",""
"20537","12:35:06.879143","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.037607","Probe Request","","","","Tanar","1","",""
"20538","12:35:06.881006","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-83 dBm","0.001863","Probe Request","","","","wifihostovska6","1","",""
"20539","12:35:06.882175","e8:50:8b:2c:61:34","ff:ff:ff:ff:ff:ff","802.11","-85 dBm","0.001169","Probe Request","","","","","1","",""
"20540","12:35:07.633119","00:15:fa:d8:bb:00","da:a1:19:14:21:e7","802.11","-75 dBm","0.750944","Probe Response","","","","Internet","1","",""
"20541","12:35:07.638666","00:15:fa:d8:bb:00","da:a1:19:14:21:e7","802.11","-75 dBm","0.005547","Probe Response","","","","Internet","1","",""
"20542","12:35:07.740981","da:a1:19:14:21:e7","ff:ff:ff:ff:ff:ff","802.11","-73 dBm","0.102315","Probe Request","","","","","1","",""
"20543","12:35:07.743137","da:a1:19:14:21:e7","ff:ff:ff:ff:ff:ff","802.11","-73 dBm","0.002156","Probe Request","","","","","1","",""
"20544","12:35:07.752897","da:a1:19:14:21:e7","ff:ff:ff:ff:ff:ff","802.11","-73 dBm","0.009760","Probe Request","","","","","1","",""
